TimeStamp,X,Y,Z,TEMP,S1,S2,S3,S4,cS1,cS2,cS3,cS4
9:37:25.127,5,20,1009,27799,24742,26153,24416,23796,30144,30214,30168,30256
9:37:25.127,5,20,1008,27799,24741,26153,24415,23797,30143,30214,30168,30257
9:37:25.127,5,19,1009,27799,24741,26154,24415,23796,30143,30215,30168,30256
9:37:25.127,5,18,1009,27799,24742,26154,24415,23796,30144,30215,30168,30256
9:37:25.127,4,19,1009,27799,24742,26154,24416,23796,30144,30215,30169,30256
9:37:25.127,6,20,1009,27799,24743,26153,24416,23796,30145,30214,30168,30256
9:37:25.127,6,19,1009,27799,24742,26153,24416,23796,30144,30214,30168,30256
9:37:25.127,5,20,1009,27799,24742,26153,24416,23797,30144,30214,30168,30257
9:37:25.127,5,20,1009,27799,24741,26153,24416,23796,30143,30214,30168,30256
9:37:25.127,5,18,1008,27799,24742,26154,24415,23796,30144,30215,30168,30255
9:37:25.127,5,19,1008,27799,24742,26153,24415,23795,30144,30214,30168,30255
9:37:25.127,5,19,1008,27799,24742,26153,24416,23795,30144,30214,30168,30255
9:37:25.127,5,20,1008,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.127,5,20,1008,27799,24742,26152,24415,23796,30144,30213,30168,30256
9:37:25.127,5,20,1009,27799,24742,26153,24416,23796,30144,30214,30168,30256
9:37:25.127,5,20,1009,27799,24742,26153,24416,23796,30144,30214,30169,30256
9:37:25.127,5,20,1009,27799,24742,26153,24416,23796,30144,30214,30168,30256
9:37:25.127,5,19,1009,27799,24741,26154,24415,23796,30143,30215,30168,30256
9:37:25.127,4,18,1009,27799,24741,26154,24416,23796,30143,30215,30168,30256
9:37:25.127,5,18,1009,27799,24741,26154,24415,23796,30143,30215,30168,30256
9:37:25.127,5,19,1008,27799,24741,26154,24415,23796,30143,30215,30168,30256
9:37:25.127,5,19,1009,27799,24742,26154,24415,23796,30144,30215,30168,30256
9:37:25.127,5,20,1009,27799,24741,26154,24415,23796,30143,30214,30168,30256
9:37:25.127,4,20,1009,27799,24741,26153,24416,23797,30143,30214,30169,30257
9:37:25.127,4,20,1008,27799,24741,26153,24416,23797,30143,30214,30169,30257
9:37:25.127,4,19,1009,27799,24742,26153,24416,23796,30144,30214,30169,30256
9:37:25.127,4,19,1009,27799,24742,26154,24416,23796,30144,30214,30169,30256
9:37:25.127,4,19,1008,27799,24741,26154,24416,23796,30143,30215,30169,30256
9:37:25.127,5,19,1008,27799,24741,26154,24415,23796,30143,30214,30168,30256
9:37:25.127,5,20,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.127,5,20,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.127,5,20,1008,27799,24741,26153,24415,23797,30143,30214,30168,30257
9:37:25.127,5,20,1008,27799,24741,26153,24416,23796,30143,30214,30168,30256
9:37:25.127,5,20,1008,27799,24742,26153,24416,23796,30144,30214,30168,30256
9:37:25.127,5,19,1008,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.188,6,18,1008,27799,24742,26154,24415,23795,30144,30214,30168,30255
9:37:25.188,6,19,1008,27799,24742,26153,24415,23795,30144,30214,30167,30255
9:37:25.188,6,20,1008,27799,24742,26152,24415,23795,30144,30213,30168,30255
9:37:25.188,6,19,1008,27799,24742,26153,24415,23796,30144,30214,30168,30255
9:37:25.188,6,19,1009,27799,24743,26153,24416,23796,30145,30214,30168,30256
9:37:25.188,5,19,1009,27799,24743,26153,24416,23796,30145,30214,30169,30255
9:37:25.188,5,19,1009,27799,24742,26153,24416,23796,30144,30214,30169,30255
9:37:25.188,5,19,1009,27799,24742,26154,24416,23796,30144,30214,30168,30255
9:37:25.188,6,18,1009,27799,24742,26154,24415,23796,30144,30215,30168,30256
9:37:25.188,6,19,1008,27799,24742,26153,24415,23796,30144,30214,30167,30256
9:37:25.188,5,20,1009,27799,24742,26153,24416,23797,30144,30214,30168,30256
9:37:25.188,5,19,1008,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.188,5,19,1008,27799,24742,26153,24415,23796,30143,30214,30167,30256
9:37:25.188,6,19,1008,27799,24742,26154,24415,23796,30144,30214,30168,30256
9:37:25.188,5,20,1009,27799,24741,26154,24415,23797,30143,30214,30168,30257
9:37:25.188,5,19,1009,27799,24742,26154,24415,23797,30144,30214,30168,30256
9:37:25.188,6,19,1009,27799,24742,26154,24415,23796,30144,30215,30168,30256
9:37:25.188,6,19,1008,27799,24742,26154,24415,23796,30144,30215,30168,30256
9:37:25.188,5,19,1009,27799,24742,26154,24415,23796,30144,30214,30168,30256
9:37:25.188,6,19,1009,27799,24742,26154,24415,23796,30144,30214,30168,30256
9:37:25.188,5,20,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.188,5,20,1009,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.234,6,19,1009,27799,24742,26154,24415,23797,30144,30215,30168,30257
9:37:25.234,6,20,1009,27799,24742,26154,24415,23797,30144,30214,30168,30257
9:37:25.234,5,20,1009,27799,24742,26154,24415,23797,30144,30214,30168,30256
9:37:25.234,5,21,1008,27799,24742,26153,24415,23797,30144,30213,30168,30257
9:37:25.234,5,20,1009,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.234,5,19,1009,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.234,5,21,1009,27799,24742,26153,24416,23797,30144,30214,30168,30257
9:37:25.234,5,21,1009,27799,24742,26153,24416,23797,30144,30214,30168,30257
9:37:25.234,6,21,1009,27799,24743,26153,24416,23797,30145,30214,30169,30257
9:37:25.234,5,20,1009,27799,24742,26153,24416,23797,30144,30214,30169,30257
9:37:25.234,5,21,1009,27799,24742,26153,24416,23797,30144,30214,30169,30257
9:37:25.234,5,20,1009,27799,24742,26153,24416,23797,30144,30214,30168,30257
9:37:25.234,5,19,1009,27799,24742,26154,24416,23796,30144,30214,30168,30256
9:37:25.234,4,19,1009,27799,24742,26153,24416,23796,30144,30214,30169,30256
9:37:25.234,4,20,1009,27799,24742,26153,24416,23796,30144,30214,30169,30256
9:37:25.234,4,20,1009,27799,24741,26153,24416,23797,30143,30214,30168,30257
9:37:25.283,5,20,1008,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.283,6,20,1008,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.283,6,19,1008,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.283,5,20,1008,27799,24742,26153,24416,23796,30144,30213,30168,30256
9:37:25.283,5,20,1009,27799,24742,26153,24416,23796,30144,30214,30169,30256
9:37:25.283,4,20,1009,27799,24742,26153,24416,23796,30144,30214,30169,30256
9:37:25.283,5,19,1009,27799,24742,26153,24416,23796,30144,30214,30169,30256
9:37:25.283,4,19,1008,27799,24741,26153,24416,23796,30143,30214,30168,30256
9:37:25.283,5,20,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.283,4,20,1008,27799,24741,26153,24416,23796,30143,30214,30168,30256
9:37:25.283,5,21,1009,27799,24742,26153,24415,23797,30144,30214,30168,30257
9:37:25.283,6,21,1009,27799,24742,26153,24415,23797,30144,30214,30168,30257
9:37:25.283,7,20,1009,27799,24743,26153,24415,23797,30145,30214,30168,30257
9:37:25.283,6,20,1009,27799,24743,26153,24415,23797,30145,30214,30168,30257
9:37:25.283,6,21,1009,27799,24743,26153,24416,23797,30145,30214,30169,30257
9:37:25.331,5,20,1009,27799,24742,26153,24415,23797,30144,30214,30168,30257
9:37:25.331,6,20,1008,27799,24742,26153,24415,23797,30144,30214,30168,30256
9:37:25.331,5,21,1008,27799,24741,26153,24415,23797,30143,30214,30168,30257
9:37:25.331,6,20,1009,27799,24742,26153,24415,23797,30144,30214,30168,30257
9:37:25.331,6,21,1008,27799,24742,26153,24415,23797,30144,30214,30168,30257
9:37:25.331,5,21,1009,27799,24741,26153,24415,23797,30143,30214,30168,30257
9:37:25.331,4,21,1009,27799,24741,26153,24416,23797,30143,30214,30168,30257
9:37:25.331,4,19,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.331,4,20,1008,27799,24741,26153,24416,23796,30143,30213,30168,30256
9:37:25.331,4,19,1008,27799,24741,26153,24415,23795,30142,30214,30168,30255
9:37:25.331,3,19,1008,27799,24740,26153,24416,23796,30142,30214,30169,30255
9:37:25.331,5,20,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.331,6,19,1009,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.331,6,19,1009,27799,24742,26154,24415,23796,30144,30214,30168,30256
9:37:25.332,5,19,1009,27799,24741,26154,24415,23796,30143,30215,30168,30256
9:37:25.332,5,19,1009,27799,24741,26154,24415,23796,30143,30215,30168,30256
9:37:25.374,5,19,1009,27799,24742,26154,24416,23796,30144,30215,30169,30257
9:37:25.374,4,19,1009,27799,24742,26154,24416,23796,30144,30215,30169,30256
9:37:25.374,4,19,1009,27799,24742,26154,24416,23797,30144,30215,30169,30257
9:37:25.374,4,19,1009,27799,24741,26154,24416,23796,30143,30215,30169,30256
9:37:25.374,5,19,1009,27799,24742,26154,24416,23796,30144,30215,30169,30256
9:37:25.374,5,19,1009,27799,24742,26154,24416,23796,30144,30215,30169,30256
9:37:25.374,5,19,1009,27799,24742,26154,24415,23796,30144,30215,30168,30256
9:37:25.374,5,19,1009,27799,24742,26154,24415,23796,30144,30214,30168,30256
9:37:25.374,5,19,1009,27799,24742,26154,24415,23796,30144,30215,30168,30256
9:37:25.374,5,19,1009,27799,24742,26154,24415,23796,30144,30215,30168,30256
9:37:25.374,5,18,1009,27799,24742,26154,24416,23796,30144,30215,30168,30256
9:37:25.374,6,18,1008,27799,24742,26154,24415,23795,30144,30215,30168,30255
9:37:25.374,5,18,1008,27799,24742,26154,24415,23795,30144,30214,30168,30255
9:37:25.374,5,19,1009,27799,24742,26154,24416,23796,30144,30214,30168,30256
9:37:25.374,5,18,1009,27799,24742,26154,24416,23796,30144,30214,30169,30255
9:37:25.374,4,19,1009,27799,24742,26154,24416,23796,30144,30214,30169,30256
9:37:25.423,4,19,1009,27799,24742,26153,24416,23796,30144,30214,30169,30256
9:37:25.423,4,19,1009,27799,24741,26154,24416,23796,30143,30215,30169,30256
9:37:25.423,4,20,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.423,5,20,1009,27799,24742,26153,24416,23797,30144,30214,30168,30257
9:37:25.423,6,21,1009,27799,24742,26153,24415,23797,30144,30214,30168,30257
9:37:25.423,6,20,1008,27799,24742,26153,24415,23797,30144,30214,30168,30256
9:37:25.423,5,20,1008,27799,24742,26153,24415,23796,30144,30213,30168,30256
9:37:25.423,5,20,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.423,5,20,1008,27799,24741,26153,24415,23796,30143,30214,30167,30256
9:37:25.423,5,19,1008,27799,24741,26153,24415,23796,30143,30214,30167,30256
9:37:25.423,4,19,1008,27799,24740,26153,24415,23795,30142,30214,30168,30255
9:37:25.423,5,19,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.423,5,19,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.423,6,19,1008,27799,24742,26153,24414,23796,30144,30214,30167,30256
9:37:25.423,5,19,1009,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.423,5,20,1009,27799,24742,26153,24416,23796,30144,30214,30169,30256
9:37:25.423,5,19,1009,27799,24742,26154,24416,23796,30144,30215,30169,30256
9:37:25.477,5,19,1009,27799,24742,26154,24415,23796,30144,30215,30168,30256
9:37:25.477,6,19,1009,27799,24742,26154,24415,23796,30144,30215,30168,30256
9:37:25.477,5,19,1008,27799,24741,26154,24415,23796,30143,30214,30168,30256
9:37:25.477,4,19,1009,27799,24741,26154,24416,23796,30143,30215,30168,30256
9:37:25.477,5,19,1008,27799,24741,26154,24415,23796,30143,30215,30168,30256
9:37:25.477,4,19,1008,27799,24741,26153,24416,23796,30143,30214,30168,30256
9:37:25.477,3,19,1008,27799,24741,26153,24416,23796,30143,30214,30169,30256
9:37:25.477,3,19,1008,27799,24740,26154,24416,23796,30142,30214,30169,30255
9:37:25.477,3,19,1009,27799,24741,26154,24416,23796,30143,30214,30169,30256
9:37:25.477,4,19,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.477,4,20,1008,27799,24741,26153,24416,23796,30143,30214,30168,30256
9:37:25.477,5,20,1008,27799,24741,26153,24415,23796,30143,30213,30168,30256
9:37:25.477,5,19,1008,27799,24742,26153,24416,23796,30144,30214,30168,30255
9:37:25.477,6,19,1008,27799,24742,26153,24415,23796,30144,30214,30168,30255
9:37:25.477,5,19,1008,27799,24742,26153,24415,23796,30143,30214,30167,30255
9:37:25.524,5,19,1008,27799,24742,26153,24415,23796,30143,30214,30168,30255
9:37:25.524,5,19,1008,27799,24742,26153,24415,23796,30143,30214,30168,30256
9:37:25.524,6,19,1008,27799,24742,26154,24415,23796,30144,30214,30168,30256
9:37:25.524,6,20,1008,27799,24742,26153,24415,23796,30144,30214,30167,30256
9:37:25.524,6,19,1008,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.524,5,20,1008,27799,24742,26153,24416,23796,30144,30214,30168,30256
9:37:25.524,5,20,1008,27799,24742,26153,24416,23796,30144,30214,30168,30256
9:37:25.524,5,20,1008,27799,24741,26153,24415,23796,30143,30213,30168,30256
9:37:25.524,4,20,1008,27799,24741,26153,24416,23797,30143,30214,30168,30257
9:37:25.524,5,20,1009,27799,24741,26153,24416,23797,30143,30214,30168,30257
9:37:25.524,5,20,1009,27799,24742,26153,24415,23797,30144,30214,30168,30257
9:37:25.524,5,20,1009,27799,24742,26154,24415,23797,30143,30214,30168,30257
9:37:25.524,5,20,1009,27799,24742,26154,24416,23797,30144,30214,30168,30257
9:37:25.524,4,20,1009,27799,24742,26154,24416,23797,30144,30215,30169,30257
9:37:25.524,5,19,1009,27799,24742,26154,24416,23797,30144,30215,30168,30257
9:37:25.524,4,19,1009,27799,24741,26154,24416,23797,30143,30215,30168,30256
9:37:25.524,4,19,1009,27799,24741,26154,24416,23796,30143,30215,30169,30256
9:37:25.524,4,19,1008,27799,24741,26154,24416,23796,30143,30215,30168,30256
9:37:25.584,5,19,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.584,4,19,1008,27799,24741,26153,24416,23796,30143,30214,30168,30256
9:37:25.584,5,19,1009,27799,24742,26154,24416,23796,30144,30214,30169,30256
9:37:25.584,5,19,1008,27799,24742,26154,24415,23796,30144,30214,30168,30256
9:37:25.584,5,19,1009,27799,24742,26154,24415,23796,30144,30215,30168,30256
9:37:25.584,5,20,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.584,5,20,1008,27799,24741,26153,24414,23796,30143,30214,30167,30256
9:37:25.584,6,20,1008,27799,24742,26153,24415,23796,30144,30214,30167,30256
9:37:25.584,6,20,1008,27799,24742,26153,24414,23796,30144,30214,30167,30256
9:37:25.584,6,19,1008,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.584,7,19,1008,27799,24743,26154,24415,23796,30144,30214,30167,30256
9:37:25.584,6,19,1009,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.584,5,19,1009,27799,24742,26154,24416,23796,30144,30214,30169,30255
9:37:25.584,6,18,1009,27799,24742,26154,24415,23796,30144,30215,30168,30255
9:37:25.584,6,18,1009,27799,24742,26154,24415,23796,30144,30215,30168,30256
9:37:25.584,6,19,1009,27799,24742,26154,24415,23796,30144,30215,30168,30256
9:37:25.584,6,19,1009,27799,24743,26154,24415,23796,30144,30215,30168,30256
9:37:25.584,5,20,1009,27799,24742,26153,24416,23796,30144,30214,30168,30256
9:37:25.584,6,19,1009,27799,24743,26153,24416,23796,30145,30214,30168,30256
9:37:25.584,5,19,1008,27799,24742,26153,24416,23796,30144,30214,30168,30256
9:37:25.616,5,19,1008,27799,24742,26153,24415,23796,30143,30214,30168,30256
9:37:25.616,5,20,1008,27799,24742,26153,24415,23796,30143,30214,30168,30256
9:37:25.616,5,19,1008,27799,24741,26154,24415,23796,30143,30214,30168,30256
9:37:25.616,6,20,1008,27799,24742,26154,24415,23796,30144,30214,30168,30256
9:37:25.616,6,20,1008,27799,24741,26153,24415,23797,30143,30214,30167,30257
9:37:25.616,5,20,1008,27799,24742,26153,24415,23797,30143,30214,30168,30257
9:37:25.616,5,20,1008,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.616,6,20,1008,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.616,5,19,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.616,5,19,1008,27799,24742,26153,24415,23796,30144,30214,30168,30255
9:37:25.616,5,18,1008,27799,24742,26153,24415,23795,30144,30214,30168,30255
9:37:25.616,5,19,1008,27799,24742,26153,24415,23796,30144,30214,30168,30255
9:37:25.616,6,19,1009,27799,24742,26154,24415,23796,30144,30214,30168,30256
9:37:25.616,5,19,1009,27799,24742,26154,24415,23796,30144,30214,30168,30256
9:37:25.616,5,19,1009,27799,24742,26154,24416,23796,30144,30214,30169,30256
9:37:25.616,5,19,1009,27799,24742,26154,24416,23796,30144,30214,30169,30256
9:37:25.653,5,19,1009,27799,24742,26154,24416,23796,30144,30215,30168,30256
9:37:25.653,6,19,1009,27799,24742,26154,24415,23796,30144,30214,30168,30256
9:37:25.653,6,19,1008,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.653,6,20,1008,27799,24742,26153,24414,23796,30144,30214,30167,30256
9:37:25.653,6,19,1008,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.653,6,19,1008,27799,24742,26153,24415,23796,30144,30214,30167,30256
9:37:25.653,6,20,1008,27799,24742,26153,24415,23796,30144,30214,30167,30256
9:37:25.653,5,20,1008,27799,24741,26152,24415,23796,30143,30213,30167,30256
9:37:25.653,5,20,1008,27799,24741,26153,24415,23796,30143,30213,30168,30256
9:37:25.653,4,19,1008,27799,24741,26153,24415,23796,30142,30213,30168,30255
9:37:25.653,5,19,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.653,5,20,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.653,5,20,1008,27799,24741,26153,24415,23797,30143,30214,30168,30257
9:37:25.716,5,21,1009,27799,24742,26153,24416,23797,30144,30214,30168,30257
9:37:25.716,5,21,1009,27799,24742,26153,24416,23797,30144,30214,30168,30257
9:37:25.716,5,21,1009,27799,24742,26153,24416,23797,30144,30213,30168,30257
9:37:25.716,5,20,1008,27799,24742,26153,24416,23796,30143,30214,30168,30256
9:37:25.716,4,20,1008,27799,24741,26153,24416,23796,30143,30214,30168,30256
9:37:25.716,5,19,1008,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.716,5,20,1008,27799,24741,26153,24415,23796,30143,30213,30167,30256
9:37:25.716,5,21,1008,27799,24742,26153,24415,23797,30144,30213,30168,30257
9:37:25.716,6,20,1009,27799,24742,26153,24415,23797,30144,30214,30168,30257
9:37:25.716,8,20,1008,27799,24743,26153,24414,23796,30145,30214,30167,30256
9:37:25.716,6,20,1008,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.716,6,20,1008,27799,24742,26153,24415,23796,30144,30213,30168,30256
9:37:25.716,7,20,1008,27799,24743,26153,24415,23796,30145,30214,30167,30256
9:37:25.716,7,20,1008,27799,24743,26153,24415,23796,30145,30214,30167,30256
9:37:25.716,6,20,1008,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.769,6,20,1009,27799,24742,26153,24415,23797,30144,30213,30168,30256
9:37:25.769,6,20,1009,27799,24742,26153,24415,23797,30144,30214,30168,30256
9:37:25.769,6,20,1009,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.769,5,20,1009,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.769,5,19,1008,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.769,5,20,1008,27799,24742,26153,24415,23796,30143,30214,30168,30256
9:37:25.769,6,20,1008,27799,24742,26153,24415,23796,30144,30214,30167,30256
9:37:25.769,5,20,1009,27799,24742,26154,24416,23797,30144,30214,30168,30257
9:37:25.769,6,19,1009,27799,24743,26154,24415,23796,30145,30215,30168,30256
9:37:25.769,5,20,1009,27799,24742,26153,24415,23797,30144,30214,30168,30256
9:37:25.769,6,21,1009,27799,24742,26153,24415,23797,30144,30214,30168,30257
9:37:25.769,6,20,1008,27799,24742,26154,24415,23797,30144,30214,30167,30256
9:37:25.769,5,20,1009,27799,24742,26154,24415,23797,30144,30214,30168,30257
9:37:25.769,6,19,1009,27799,24742,26154,24415,23797,30144,30215,30168,30256
9:37:25.769,5,20,1009,27799,24742,26154,24415,23797,30143,30214,30168,30257
9:37:25.769,5,20,1008,27799,24741,26153,24415,23797,30143,30214,30168,30257
9:37:25.769,5,21,1008,27799,24741,26153,24415,23797,30143,30214,30167,30257
9:37:25.769,5,20,1008,27799,24742,26153,24415,23797,30144,30214,30168,30257
9:37:25.816,5,20,1009,27799,24742,26153,24416,23796,30144,30214,30169,30256
9:37:25.816,5,20,1009,27799,24742,26153,24416,23797,30144,30214,30168,30257
9:37:25.816,4,20,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.816,6,20,1008,27799,24742,26153,24415,23796,30144,30213,30168,30256
9:37:25.816,5,20,1008,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.816,5,21,1008,27799,24742,26153,24415,23797,30144,30213,30168,30257
9:37:25.816,5,20,1008,27799,24742,26153,24415,23796,30144,30213,30168,30256
9:37:25.816,5,20,1008,27799,24741,26153,24415,23796,30143,30213,30168,30256
9:37:25.816,4,20,1008,27799,24741,26153,24416,23796,30143,30213,30169,30256
9:37:25.816,5,20,1009,27799,24742,26153,24416,23796,30144,30214,30169,30256
9:37:25.816,5,20,1009,27799,24742,26153,24416,23796,30144,30214,30168,30256
9:37:25.816,4,20,1009,27799,24741,26153,24416,23797,30143,30214,30169,30257
9:37:25.816,4,19,1009,27799,24741,26154,24416,23796,30143,30215,30169,30256
9:37:25.816,5,20,1009,27799,24742,26153,24416,23796,30144,30214,30169,30256
9:37:25.816,5,20,1009,27799,24742,26154,24416,23797,30144,30214,30169,30256
9:37:25.816,5,20,1009,27799,24742,26153,24416,23797,30144,30214,30168,30257
9:37:25.870,5,19,1009,27799,24742,26154,24415,23796,30144,30214,30168,30256
9:37:25.870,5,20,1008,27799,24742,26153,24416,23796,30143,30214,30168,30256
9:37:25.870,5,20,1009,27799,24742,26153,24416,23797,30144,30214,30168,30256
9:37:25.870,5,20,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.870,5,19,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.870,5,20,1008,27799,24742,26153,24415,23796,30143,30214,30168,30256
9:37:25.870,5,20,1008,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.870,5,19,1008,27799,24741,26153,24415,23796,30143,30214,30168,30256
9:37:25.870,5,19,1008,27799,24742,26153,24415,23796,30144,30214,30168,30255
9:37:25.870,5,19,1008,27799,24742,26153,24415,23796,30144,30214,30168,30255
9:37:25.870,5,19,1008,27799,24742,26153,24415,23795,30144,30214,30168,30255
9:37:25.870,5,19,1008,27799,24741,26153,24415,23796,30143,30214,30168,30255
9:37:25.870,6,20,1008,27799,24742,26153,24415,23796,30144,30214,30167,30256
9:37:25.870,6,20,1008,27799,24742,26153,24415,23796,30144,30214,30167,30256
9:37:25.870,6,20,1008,27799,24742,26153,24415,23796,30144,30213,30168,30256
9:37:25.870,5,20,1008,27799,24742,26153,24415,23796,30144,30214,30168,30256
9:37:25.870,5,20,1008,27799,24742,26153,24416,23796,30143,30214,30168,30256
9:37:25.923,5,20,1009,27799,24741,26154,24415,23797,30143,30215,30168,30257
9:37:25.923,5,19,1008,27799,24741,26154,24415,23797,30143,30215,30167,30256
9:37:25.923,5,19,1009,27799,24742,26154,24415,23797,30143,30215,30167,30257
9:37:25.923,5,19,1008,27799,24741,26154,24415,23797,30143,30214,30167,30256
9:37:25.923,6,19,1008,27799,24742,26154,24415,23796,30143,30215,30167,30256
9:37:25.923,6,19,1008,27799,24742,26154,24415,23796,30143,30215,30167,30256
9:37:25.923,5,19,1009,27799,24742,26154,24415,23797,30144,30215,30168,30257
9:37:25.923,6,19,1009,27799,24742,26154,24415,23797,30144,30215,30168,30256
9:37:25.923,6,19,1009,27799,24742,26154,24415,23796,30144,30215,30168,30256
9:37:25.923,5,19,1009,27799,24742,26154,24415,23796,30144,30215,30168,30256
