TimeStamp,X,Y,Z,TEMP,S1,S2,S3,S4,cS1,cS2,cS3,cS4
7:4:21.835,-5,12,1020,27817,24769,26186,24451,23819,30153,30227,30187,30261
7:4:21.835,-4,11,1020,27817,24770,26186,24451,23819,30153,30227,30187,30261
7:4:21.835,-5,12,1020,27817,24770,26185,24452,23819,30153,30226,30187,30261
7:4:21.835,-5,12,1020,27817,24769,26185,24452,23819,30153,30226,30188,30260
7:4:21.835,-7,12,1020,27817,24769,26185,24452,23819,30152,30226,30188,30260
7:4:21.835,-6,11,1020,27817,24769,26185,24452,23819,30152,30226,30188,30260
7:4:21.835,-6,12,1020,27817,24769,26185,24452,23819,30153,30226,30188,30260
7:4:21.835,-5,12,1020,27817,24770,26185,24452,23819,30153,30226,30188,30261
7:4:21.835,-6,12,1020,27817,24769,26185,24452,23819,30152,30226,30188,30261
7:4:21.835,-6,12,1020,27817,24769,26185,24452,23819,30152,30227,30188,30261
7:4:21.835,-6,12,1020,27817,24770,26185,24453,23820,30153,30227,30188,30261
7:4:21.835,-5,12,1020,27817,24770,26185,24452,23819,30154,30226,30188,30261
7:4:21.835,-6,12,1020,27817,24770,26185,24453,23819,30153,30226,30189,30261
7:4:21.835,-6,11,1021,27817,24770,26186,24453,23819,30153,30227,30189,30261
7:4:21.835,-5,11,1020,27817,24771,26186,24452,23819,30154,30227,30188,30261
7:4:21.835,-5,12,1020,27817,24770,26186,24452,23820,30153,30227,30188,30261
7:4:21.835,-4,12,1021,27817,24770,26186,24452,23820,30154,30227,30188,30262
7:4:21.835,-4,12,1021,27817,24770,26186,24452,23820,30154,30227,30187,30262
7:4:21.835,-4,12,1020,27817,24770,26186,24452,23820,30153,30227,30187,30262
7:4:21.835,-4,12,1020,27817,24770,26186,24452,23819,30153,30227,30187,30261
7:4:21.835,-5,12,1020,27817,24770,26185,24452,23820,30153,30226,30188,30261
7:4:21.835,-4,12,1020,27817,24770,26185,24451,23819,30153,30226,30187,30261
7:4:21.835,-3,12,1020,27817,24770,26186,24451,23819,30153,30227,30186,30261
7:4:21.835,-3,12,1020,27817,24771,26186,24451,23819,30154,30227,30186,30261
7:4:21.835,-4,12,1020,27817,24770,26186,24451,23819,30153,30227,30187,30261
7:4:21.835,-5,13,1020,27817,24770,26185,24452,23820,30153,30226,30187,30261
7:4:21.835,-5,12,1020,27817,24770,26186,24452,23820,30153,30227,30188,30261
7:4:21.835,-5,13,1020,27817,24770,26185,24452,23820,30153,30227,30187,30262
7:4:21.835,-5,13,1020,27817,24770,26185,24452,23820,30153,30226,30188,30262
7:4:21.835,-4,13,1020,27817,24770,26185,24452,23820,30153,30226,30187,30261
7:4:21.835,-4,12,1020,27817,24770,26185,24452,23820,30153,30226,30187,30261
7:4:21.835,-4,12,1020,27817,24770,26185,24451,23819,30153,30226,30187,30261
7:4:21.835,-5,12,1020,27817,24769,26185,24451,23819,30152,30226,30187,30261
7:4:21.835,-5,13,1020,27817,24770,26185,24452,23820,30153,30226,30187,30261
7:4:21.835,-5,13,1020,27818,24770,26185,24452,23820,30153,30226,30187,30262
7:4:21.835,-4,13,1020,27817,24770,26185,24451,23820,30153,30226,30187,30262
7:4:21.835,-5,13,1020,27818,24770,26186,24452,23820,30153,30226,30188,30262
7:4:21.835,-5,12,1020,27818,24770,26185,24452,23820,30153,30226,30187,30261
7:4:21.835,-4,13,1019,27818,24769,26185,24450,23819,30152,30226,30186,30261
7:4:21.835,-5,12,1020,27818,24769,26186,24451,23820,30152,30227,30186,30261
7:4:21.835,-5,12,1019,27818,24769,26186,24451,23820,30152,30226,30186,30261
7:4:21.835,-5,13,1019,27818,24769,26185,24451,23819,30152,30226,30186,30261
7:4:21.835,-4,13,1019,27818,24769,26185,24451,23819,30152,30225,30186,30261
7:4:21.835,-5,12,1019,27818,24770,26185,24451,23819,30153,30226,30187,30261
7:4:21.865,-4,12,1019,27818,24769,26185,24451,23819,30152,30226,30186,30260
7:4:21.865,-5,11,1019,27818,24769,26186,24451,23819,30152,30226,30187,30260
7:4:21.865,-5,11,1020,27818,24769,26186,24451,23819,30152,30227,30187,30261
7:4:21.865,-5,12,1020,27818,24769,26186,24451,23819,30153,30227,30187,30261
7:4:21.865,-4,12,1020,27818,24770,26186,24451,23820,30153,30227,30187,30261
7:4:21.865,-5,13,1020,27818,24769,26186,24452,23820,30152,30227,30187,30262
7:4:21.865,-6,12,1019,27818,24769,26185,24452,23819,30152,30226,30187,30261
7:4:21.865,-6,13,1020,27817,24769,26185,24452,23820,30152,30226,30187,30261
7:4:21.865,-5,12,1019,27817,24768,26185,24451,23819,30152,30226,30186,30261
7:4:21.865,-5,12,1019,27817,24769,26185,24451,23819,30152,30226,30186,30261
7:4:21.865,-4,12,1019,27817,24769,26185,24450,23819,30152,30226,30186,30261
7:4:21.865,-5,12,1019,27817,24769,26185,24451,23819,30152,30226,30187,30260
7:4:21.910,-4,13,1020,27817,24770,26185,24451,23820,30153,30226,30187,30261
7:4:21.910,-4,13,1020,27817,24770,26185,24451,23820,30153,30226,30186,30261
7:4:21.910,-4,14,1020,27817,24770,26184,24451,23820,30153,30225,30186,30262
7:4:21.910,-4,12,1019,27817,24770,26185,24451,23819,30153,30226,30187,30261
7:4:21.910,-5,11,1019,27817,24769,26185,24451,23819,30152,30226,30187,30260
7:4:21.910,-4,11,1019,27817,24770,26185,24451,23818,30153,30226,30187,30260
7:4:21.910,-4,12,1020,27817,24770,26186,24451,23819,30153,30227,30187,30261
7:4:21.910,-5,12,1020,27817,24769,26186,24452,23819,30153,30227,30187,30261
7:4:21.910,-5,12,1020,27817,24770,26185,24451,23819,30153,30226,30187,30261
7:4:21.910,-4,12,1020,27817,24770,26185,24452,23819,30153,30226,30187,30261
7:4:21.910,-4,13,1020,27817,24770,26185,24451,23819,30154,30226,30187,30261
7:4:21.910,-4,12,1020,27817,24770,26185,24452,23819,30153,30226,30187,30261
7:4:21.910,-4,12,1020,27817,24771,26186,24452,23820,30154,30227,30188,30261
7:4:21.910,-4,12,1020,27817,24770,26185,24451,23819,30153,30226,30187,30261
7:4:21.910,-5,12,1020,27817,24770,26185,24452,23819,30153,30226,30187,30261
7:4:21.910,-4,12,1020,27817,24770,26185,24452,23819,30154,30226,30187,30261
7:4:21.965,-4,13,1020,27817,24770,26185,24452,23820,30154,30226,30187,30261
7:4:21.965,-4,13,1020,27817,24771,26186,24452,23820,30154,30227,30187,30262
7:4:21.965,-4,13,1021,27817,24771,26186,24452,23820,30154,30227,30187,30262
7:4:21.965,-4,12,1020,27817,24771,26186,24451,23820,30154,30227,30187,30261
7:4:21.965,-4,12,1020,27817,24771,26186,24451,23820,30154,30227,30187,30262
7:4:21.965,-4,12,1020,27817,24770,26186,24451,23820,30153,30227,30187,30261
7:4:21.965,-4,11,1020,27817,24770,26186,24451,23819,30153,30227,30187,30261
7:4:21.965,-5,11,1019,27817,24769,26186,24451,23819,30152,30227,30186,30261
7:4:21.965,-4,12,1020,27817,24770,26186,24451,23819,30153,30227,30187,30261
7:4:21.965,-4,13,1020,27817,24770,26185,24451,23820,30153,30226,30187,30261
7:4:21.965,-5,13,1019,27817,24769,26185,24451,23819,30152,30226,30186,30261
7:4:21.965,-6,13,1019,27817,24769,26185,24451,23819,30152,30226,30187,30261
7:4:21.965,-5,12,1020,27817,24769,26185,24451,23819,30152,30226,30187,30261
7:4:21.965,-5,12,1020,27817,24769,26185,24452,23819,30153,30226,30187,30261
7:4:21.965,-6,12,1020,27817,24769,26185,24452,23819,30153,30227,30188,30261
7:4:22.6,-5,12,1020,27817,24769,26186,24452,23819,30153,30227,30187,30261
7:4:22.6,-5,13,1020,27817,24769,26185,24452,23820,30152,30226,30187,30262
7:4:22.6,-4,13,1020,27817,24770,26185,24451,23820,30153,30226,30187,30262
7:4:22.6,-5,13,1020,27817,24770,26185,24452,23820,30153,30226,30187,30261
7:4:22.6,-5,12,1020,27817,24770,26185,24452,23820,30153,30227,30188,30261
7:4:22.6,-6,12,1020,27817,24769,26186,24452,23819,30153,30227,30188,30261
7:4:22.6,-5,12,1020,27817,24770,26186,24452,23820,30153,30227,30187,30261
7:4:22.6,-4,12,1020,27817,24770,26186,24451,23820,30153,30227,30187,30261
7:4:22.6,-5,12,1020,27817,24770,26186,24452,23820,30153,30227,30187,30262
7:4:22.6,-5,12,1020,27817,24769,26186,24451,23820,30152,30227,30187,30261
7:4:22.6,-4,12,1020,27817,24769,26185,24451,23820,30153,30226,30187,30261
7:4:22.6,-5,13,1020,27817,24770,26185,24451,23820,30153,30226,30187,30262
7:4:22.6,-5,13,1020,27817,24770,26185,24452,23820,30153,30226,30187,30261
7:4:22.6,-5,13,1020,27817,24769,26185,24451,23820,30153,30226,30187,30261
7:4:22.6,-4,12,1019,27817,24769,26185,24451,23819,30152,30226,30186,30261
7:4:22.6,-5,12,1019,27818,24769,26185,24451,23819,30152,30226,30186,30261
7:4:22.53,-5,12,1020,27818,24769,26185,24451,23819,30152,30226,30187,30261
7:4:22.53,-4,12,1019,27818,24769,26185,24451,23819,30153,30226,30186,30261
7:4:22.53,-5,12,1020,27818,24769,26186,24451,23819,30152,30226,30187,30261
7:4:22.53,-5,12,1019,27818,24769,26185,24451,23819,30152,30226,30187,30261
7:4:22.53,-5,12,1019,27818,24769,26185,24451,23819,30152,30226,30187,30261
7:4:22.53,-5,12,1019,27817,24769,26185,24451,23819,30152,30226,30187,30261
7:4:22.53,-5,12,1020,27817,24769,26185,24452,23819,30152,30226,30187,30260
7:4:22.53,-6,12,1019,27818,24769,26185,24452,23819,30152,30226,30187,30260
7:4:22.53,-5,12,1020,27818,24769,26185,24452,23819,30152,30226,30187,30261
7:4:22.53,-5,12,1020,27818,24770,26185,24451,23819,30153,30226,30187,30261
7:4:22.53,-4,12,1020,27817,24770,26185,24451,23819,30153,30226,30186,30261
7:4:22.53,-4,12,1020,27817,24770,26185,24451,23819,30153,30226,30187,30260
7:4:22.53,-4,12,1020,27817,24770,26185,24451,23819,30153,30226,30187,30261
7:4:22.53,-4,12,1020,27817,24770,26185,24451,23819,30153,30226,30187,30261
7:4:22.53,-5,12,1020,27817,24770,26185,24452,23819,30153,30226,30187,30260
7:4:22.109,-4,12,1019,27818,24770,26185,24451,23819,30153,30226,30187,30260
7:4:22.109,-4,13,1020,27818,24770,26185,24451,23819,30153,30226,30186,30261
7:4:22.109,-3,13,1020,27818,24770,26185,24451,23820,30154,30226,30186,30261
7:4:22.109,-4,13,1020,27818,24770,26185,24451,23820,30153,30226,30187,30261
7:4:22.109,-4,13,1020,27817,24770,26185,24451,23820,30153,30226,30187,30262
7:4:22.109,-4,13,1020,27817,24770,26185,24451,23820,30153,30226,30187,30261
7:4:22.109,-4,13,1020,27817,24770,26185,24451,23819,30153,30226,30187,30261
7:4:22.109,-5,13,1020,27817,24770,26185,24452,23820,30153,30226,30187,30261
7:4:22.109,-5,13,1020,27817,24769,26185,24451,23820,30153,30226,30187,30262
7:4:22.109,-4,12,1020,27817,24770,26186,24451,23820,30153,30227,30187,30261
7:4:22.109,-4,13,1020,27817,24771,26186,24452,23820,30154,30227,30188,30262
7:4:22.109,-5,13,1020,27817,24770,26186,24452,23820,30153,30227,30188,30262
7:4:22.109,-5,12,1020,27817,24770,26186,24452,23820,30153,30227,30188,30261
7:4:22.109,-5,12,1020,27817,24770,26186,24452,23819,30154,30227,30188,30261
7:4:22.109,-5,12,1020,27817,24770,26186,24452,23820,30153,30227,30187,30261
7:4:22.109,-5,12,1020,27817,24770,26186,24452,23820,30153,30227,30188,30261
7:4:22.109,-5,12,1020,27817,24770,26186,24451,23819,30153,30227,30187,30261
7:4:22.109,-4,12,1019,27817,24770,26185,24451,23819,30153,30226,30186,30261
7:4:22.109,-4,12,1020,27817,24770,26185,24452,23819,30153,30226,30187,30261
7:4:22.109,-5,13,1020,27817,24769,26185,24452,23820,30153,30226,30187,30261
7:4:22.156,-5,13,1020,27817,24770,26185,24452,23820,30153,30226,30187,30261
7:4:22.156,-4,13,1020,27817,24770,26184,24451,23819,30153,30225,30187,30261
7:4:22.156,-4,13,1019,27817,24770,26184,24451,23819,30153,30225,30187,30261
7:4:22.156,-4,12,1019,27817,24770,26185,24451,23819,30153,30226,30186,30261
7:4:22.156,-4,12,1019,27817,24770,26185,24451,23819,30153,30226,30186,30261
7:4:22.156,-4,12,1020,27817,24770,26185,24451,23819,30153,30226,30186,30261
7:4:22.156,-4,13,1019,27817,24769,26185,24451,23820,30153,30226,30186,30261
7:4:22.156,-4,13,1020,27817,24770,26185,24451,23820,30153,30226,30186,30261
7:4:22.156,-4,12,1020,27817,24770,26185,24451,23819,30154,30226,30187,30261
7:4:22.156,-5,12,1020,27817,24770,26186,24452,23819,30153,30227,30187,30261
7:4:22.156,-5,11,1020,27818,24770,26186,24452,23819,30153,30227,30187,30260
7:4:22.156,-5,11,1020,27818,24770,26186,24452,23819,30153,30227,30188,30260
7:4:22.156,-5,11,1020,27817,24770,26186,24452,23819,30153,30227,30187,30261
7:4:22.156,-5,11,1020,27817,24770,26186,24452,23819,30153,30227,30188,30260
7:4:22.156,-4,11,1020,27817,24770,26186,24451,23819,30153,30227,30187,30261
7:4:22.210,-4,12,1020,27818,24770,26185,24451,23819,30153,30226,30187,30261
7:4:22.210,-4,12,1019,27818,24770,26185,24451,23819,30153,30226,30187,30260
7:4:22.210,-4,11,1019,27818,24770,26185,24451,23818,30153,30226,30187,30260
7:4:22.210,-6,11,1020,27818,24770,26185,24452,23819,30153,30226,30188,30260
7:4:22.210,-5,11,1020,27818,24770,26185,24452,23819,30153,30226,30188,30260
7:4:22.210,-5,11,1020,27818,24769,26186,24452,23819,30152,30227,30187,30260
7:4:22.210,-5,11,1020,27818,24769,26186,24452,23819,30153,30227,30187,30261
7:4:22.210,-5,12,1020,27818,24769,26186,24452,23819,30152,30226,30187,30261
7:4:22.210,-5,13,1020,27818,24769,26185,24452,23820,30152,30226,30187,30261
7:4:22.210,-5,13,1020,27818,24769,26185,24451,23820,30152,30226,30187,30262
7:4:22.210,-5,13,1020,27818,24769,26185,24451,23820,30152,30226,30187,30262
7:4:22.210,-5,13,1020,27818,24769,26185,24451,23820,30152,30226,30187,30262
7:4:22.210,-5,13,1020,27818,24769,26185,24451,23820,30152,30226,30186,30262
7:4:22.210,-5,12,1020,27818,24770,26186,24451,23820,30153,30227,30187,30261
7:4:22.210,-4,12,1020,27818,24770,26186,24451,23820,30153,30227,30186,30261
7:4:22.210,-4,12,1020,27818,24770,26186,24451,23820,30153,30226,30186,30261
7:4:22.241,-4,13,1020,27818,24770,26185,24451,23820,30153,30226,30187,30261
7:4:22.241,-5,12,1020,27818,24770,26185,24452,23819,30153,30226,30187,30261
7:4:22.241,-5,11,1020,27818,24770,26186,24452,23819,30153,30226,30187,30260
7:4:22.241,-5,11,1019,27818,24769,26185,24451,23819,30152,30226,30186,30260
7:4:22.241,-5,12,1019,27818,24769,26185,24451,23819,30152,30226,30186,30260
7:4:22.241,-5,13,1019,27818,24769,26185,24451,23820,30152,30225,30186,30261
7:4:22.241,-5,13,1019,27818,24769,26185,24451,23819,30152,30226,30186,30261
7:4:22.241,-5,13,1019,27818,24769,26185,24451,23820,30152,30226,30186,30262
7:4:22.241,-5,13,1019,27818,24769,26185,24451,23820,30152,30226,30186,30261
7:4:22.241,-5,14,1019,27818,24769,26184,24451,23820,30151,30225,30186,30261
7:4:22.241,-5,14,1019,27818,24769,26185,24451,23820,30152,30225,30187,30262
7:4:22.241,-6,14,1019,27818,24768,26185,24451,23820,30151,30225,30187,30262
7:4:22.241,-5,13,1019,27818,24769,26185,24451,23820,30152,30226,30187,30261
7:4:22.288,-5,13,1019,27818,24769,26185,24451,23820,30152,30226,30186,30261
7:4:22.288,-4,14,1019,27818,24769,26185,24450,23820,30152,30225,30185,30262
7:4:22.288,-4,13,1019,27818,24769,26185,24450,23820,30152,30226,30186,30261
7:4:22.288,-4,13,1019,27818,24770,26185,24451,23820,30153,30226,30186,30261
7:4:22.288,-4,13,1019,27818,24769,26185,24451,23820,30152,30226,30186,30261
7:4:22.288,-5,12,1019,27818,24769,26185,24451,23820,30152,30226,30187,30261
7:4:22.288,-4,12,1019,27818,24770,26185,24451,23819,30153,30226,30186,30261
7:4:22.288,-4,12,1019,27818,24770,26185,24451,23819,30153,30226,30186,30261
7:4:22.288,-4,13,1019,27818,24770,26185,24451,23819,30153,30226,30186,30261
7:4:22.288,-4,13,1019,27818,24770,26185,24451,23819,30153,30225,30186,30261
7:4:22.288,-4,13,1019,27818,24770,26185,24451,23819,30153,30226,30187,30261
7:4:22.288,-4,12,1019,27818,24770,26185,24451,23819,30153,30226,30187,30260
7:4:22.288,-5,13,1019,27818,24770,26185,24452,23819,30153,30226,30187,30261
7:4:22.288,-5,12,1019,27818,24769,26185,24451,23819,30152,30226,30187,30260
7:4:22.288,-5,12,1019,27818,24769,26185,24451,23819,30152,30226,30187,30260
7:4:22.341,-5,12,1019,27818,24769,26185,24451,23819,30152,30226,30186,30260
7:4:22.341,-5,11,1019,27818,24769,26185,24451,23819,30152,30226,30186,30260
7:4:22.341,-4,12,1019,27818,24769,26185,24450,23819,30152,30226,30186,30260
7:4:22.341,-4,12,1019,27818,24769,26186,24451,23819,30152,30226,30186,30261
7:4:22.341,-5,11,1019,27818,24769,26185,24451,23819,30152,30226,30187,30260
7:4:22.341,-5,11,1019,27818,24769,26185,24451,23818,30152,30226,30186,30260
7:4:22.341,-4,12,1019,27818,24770,26185,24450,23818,30153,30226,30186,30260
7:4:22.341,-4,12,1019,27818,24769,26185,24450,23819,30152,30226,30186,30260
7:4:22.341,-5,12,1019,27818,24769,26185,24450,23819,30152,30226,30186,30260
7:4:22.341,-3,13,1019,27818,24770,26185,24450,23819,30153,30226,30185,30261
7:4:22.341,-3,13,1019,27818,24770,26185,24450,23819,30153,30226,30185,30261
7:4:22.341,-2,12,1019,27818,24770,26185,24450,23819,30153,30226,30185,30261
7:4:22.341,-4,12,1019,27818,24770,26186,24451,23819,30153,30226,30186,30261
7:4:22.341,-4,11,1020,27818,24770,26186,24451,23819,30153,30226,30187,30260
7:4:22.341,-4,12,1020,27818,24770,26186,24451,23820,30153,30227,30186,30261
7:4:22.341,-5,12,1020,27818,24769,26186,24451,23819,30152,30226,30187,30261
7:4:22.341,-5,12,1020,27818,24770,26185,24452,23820,30152,30226,30187,30261
7:4:22.341,-5,12,1020,27818,24770,26186,24452,23819,30152,30227,30187,30261
7:4:22.388,-4,12,1020,27818,24770,26186,24451,23820,30153,30226,30186,30261
7:4:22.388,-5,12,1020,27818,24769,26186,24452,23819,30152,30226,30187,30261
7:4:22.388,-6,12,1019,27818,24769,26185,24452,23819,30152,30226,30187,30261
7:4:22.388,-6,12,1019,27818,24769,26185,24452,23819,30152,30226,30187,30260
7:4:22.388,-6,11,1019,27818,24769,26185,24452,23819,30152,30226,30187,30260
7:4:22.388,-5,10,1020,27818,24769,26186,24452,23818,30152,30227,30187,30260
7:4:22.388,-5,11,1020,27818,24770,26186,24452,23819,30152,30227,30187,30260
7:4:22.388,-5,11,1019,27818,24770,26186,24452,23819,30153,30226,30187,30260
7:4:22.388,-4,11,1019,27818,24770,26186,24451,23819,30153,30226,30187,30260
7:4:22.388,-5,12,1019,27818,24769,26185,24451,23819,30152,30226,30186,30260
7:4:22.388,-4,12,1019,27818,24769,26185,24451,23819,30152,30226,30186,30260
7:4:22.388,-3,12,1019,27818,24770,26185,24450,23819,30153,30226,30185,30260
7:4:22.388,-4,11,1019,27818,24770,26185,24451,23819,30153,30226,30186,30260
7:4:22.388,-4,12,1019,27818,24770,26185,24451,23819,30153,30226,30186,30260
7:4:22.388,-4,12,1019,27818,24770,26185,24451,23819,30153,30226,30186,30260
7:4:22.388,-4,11,1019,27818,24769,26185,24451,23818,30152,30226,30186,30260
7:4:22.426,-5,12,1019,27818,24769,26185,24451,23819,30152,30226,30186,30260
7:4:22.426,-5,11,1019,27818,24769,26185,24452,23819,30152,30226,30187,30260
7:4:22.426,-6,11,1019,27818,24769,26185,24452,23818,30152,30226,30187,30260
7:4:22.426,-5,12,1019,27818,24769,26185,24451,23819,30152,30226,30187,30260
7:4:22.426,-5,11,1019,27818,24769,26185,24451,23819,30152,30226,30186,30260
7:4:22.426,-5,10,1019,27818,24769,26186,24451,23818,30152,30227,30187,30259
7:4:22.426,-5,11,1019,27818,24769,26186,24451,23818,30152,30226,30187,30260
7:4:22.426,-5,12,1019,27818,24769,26186,24451,23819,30151,30226,30186,30260
7:4:22.426,-4,12,1019,27818,24769,26185,24450,23819,30152,30226,30185,30261
7:4:22.426,-4,12,1019,27818,24769,26185,24450,23819,30152,30226,30186,30261
7:4:22.426,-5,12,1019,27818,24769,26185,24451,23819,30152,30226,30187,30260
7:4:22.426,-5,12,1020,27818,24770,26185,24452,23819,30153,30226,30187,30260
7:4:22.473,-5,11,1019,27818,24769,26186,24452,23819,30152,30226,30187,30260
7:4:22.473,-6,10,1019,27818,24769,26186,24452,23818,30152,30227,30187,30259
7:4:22.473,-5,10,1020,27818,24770,26186,24452,23818,30152,30227,30187,30259
7:4:22.473,-4,10,1019,27818,24770,26186,24451,23818,30153,30227,30187,30259
7:4:22.473,-5,10,1019,27818,24770,26186,24452,23818,30153,30226,30187,30259
7:4:22.473,-5,11,1019,27818,24769,26185,24452,23818,30152,30226,30187,30260
7:4:22.473,-6,11,1019,27818,24769,26185,24452,23819,30152,30226,30187,30260
7:4:22.473,-6,12,1019,27818,24769,26185,24452,23819,30152,30226,30187,30260
7:4:22.473,-6,11,1020,27818,24769,26186,24452,23819,30152,30226,30188,30260
7:4:22.473,-6,12,1019,27818,24769,26185,24452,23819,30152,30226,30188,30260
7:4:22.473,-6,12,1020,27818,24769,26185,24452,23819,30152,30226,30187,30260
7:4:22.473,-6,12,1020,27818,24769,26186,24452,23819,30152,30226,30188,30261
7:4:22.473,-5,12,1020,27818,24770,26185,24452,23819,30153,30226,30187,30260
7:4:22.473,-5,12,1019,27818,24769,26185,24451,23819,30152,30226,30187,30260
7:4:22.473,-6,12,1019,27818,24769,26185,24452,23819,30152,30225,30187,30260
7:4:22.526,-5,12,1019,27818,24769,26185,24451,23819,30152,30226,30187,30261
7:4:22.526,-6,12,1019,27818,24769,26185,24452,23819,30152,30226,30187,30260
7:4:22.526,-5,13,1019,27818,24770,26184,24452,23819,30152,30225,30187,30261
7:4:22.526,-5,13,1019,27818,24770,26184,24451,23819,30153,30225,30187,30261
7:4:22.526,-5,14,1019,27818,24770,26184,24452,23819,30153,30225,30187,30261
7:4:22.526,-5,14,1019,27818,24770,26184,24452,23819,30153,30225,30187,30261
7:4:22.526,-4,13,1019,27818,24770,26184,24451,23819,30152,30225,30186,30260
7:4:22.526,-4,13,1019,27818,24770,26184,24452,23819,30153,30225,30187,30261
7:4:22.526,-4,13,1019,27818,24770,26185,24451,23819,30153,30226,30187,30261
7:4:22.526,-4,12,1019,27818,24770,26185,24451,23819,30153,30226,30186,30260
7:4:22.526,-5,12,1020,27818,24770,26185,24452,23819,30153,30226,30187,30261
7:4:22.526,-4,12,1019,27818,24770,26185,24451,23819,30153,30226,30186,30261
7:4:22.526,-4,13,1019,27818,24770,26185,24450,23820,30152,30226,30186,30261
7:4:22.526,-3,13,1019,27818,24770,26185,24450,23820,30153,30226,30185,30261
7:4:22.526,-4,12,1019,27818,24770,26185,24451,23819,30152,30226,30186,30261
7:4:22.526,-4,11,1019,27818,24769,26186,24451,23819,30152,30226,30186,30260
7:4:22.526,-4,12,1019,27818,24770,26185,24451,23819,30152,30226,30186,30260
7:4:22.526,-4,12,1019,27818,24769,26185,24450,23819,30152,30226,30185,30261
7:4:22.526,-4,12,1019,27818,24769,26185,24450,23819,30152,30226,30185,30260
7:4:22.573,-4,12,1019,27818,24769,26185,24450,23819,30152,30226,30186,30260
7:4:22.573,-4,12,1019,27818,24769,26185,24451,23819,30152,30226,30186,30260
7:4:22.573,-4,12,1019,27818,24769,26185,24451,23819,30152,30226,30186,30260
7:4:22.573,-5,12,1019,27818,24769,26185,24451,23819,30152,30226,30186,30261
7:4:22.573,-5,12,1019,27818,24769,26185,24451,23819,30152,30225,30186,30260
7:4:22.573,-5,12,1019,27818,24769,26185,24451,23819,30152,30226,30186,30260
7:4:22.573,-6,11,1019,27818,24769,26186,24451,23819,30152,30226,30187,30260
7:4:22.573,-6,11,1019,27818,24768,26186,24452,23819,30151,30227,30187,30260
7:4:22.573,-5,11,1019,27818,24769,26186,24451,23819,30152,30227,30186,30260
7:4:22.573,-5,11,1020,27818,24770,26186,24451,23819,30152,30227,30187,30260
7:4:22.573,-5,11,1019,27818,24769,26186,24452,23819,30152,30227,30187,30260
7:4:22.573,-6,11,1020,27818,24769,26186,24452,23819,30152,30227,30188,30260
7:4:22.573,-6,11,1020,27818,24769,26186,24452,23819,30152,30227,30187,30261
7:4:22.573,-5,12,1020,27818,24769,26185,24452,23819,30152,30226,30187,30261
7:4:22.573,-5,12,1019,27818,24769,26185,24451,23819,30152,30226,30186,30260
7:4:22.626,-5,12,1019,27818,24769,26185,24451,23819,30152,30226,30186,30261
7:4:22.626,-4,13,1019,27818,24769,26185,24451,23819,30152,30225,30186,30260
7:4:22.626,-3,13,1019,27818,24769,26184,24450,23819,30152,30225,30185,30260
7:4:22.626,-3,13,1019,27818,24770,26185,24450,23820,30153,30226,30185,30261
7:4:22.626,-4,13,1019,27818,24770,26185,24450,23820,30152,30226,30186,30261
7:4:22.626,-5,13,1019,27818,24769,26185,24451,23820,30152,30226,30187,30261
7:4:22.626,-5,12,1019,27818,24769,26185,24451,23819,30152,30226,30186,30260
7:4:22.626,-4,12,1019,27818,24769,26185,24451,23820,30152,30226,30186,30261
7:4:22.626,-3,12,1019,27818,24770,26186,24450,23820,30153,30226,30185,30261
