TimeStamp,X,Y,Z,TEMP,S1,S2,S3,S4,cS1,cS2,cS3,cS4
7:20:33.99,32,30,1008,27781,24736,26129,24383,23783,30157,30209,30153,30261
7:20:33.99,32,30,1008,27781,24736,26129,24383,23783,30157,30209,30153,30262
7:20:33.99,32,30,1008,27781,24736,26129,24383,23783,30157,30209,30153,30262
7:20:33.99,33,31,1008,27781,24736,26129,24383,23783,30157,30209,30153,30262
7:20:33.99,32,31,1009,27781,24736,26129,24384,23783,30157,30209,30153,30262
7:20:33.99,33,30,1009,27781,24737,26129,24383,23783,30158,30210,30153,30262
7:20:33.99,32,30,1008,27781,24736,26130,24383,23783,30157,30210,30153,30262
7:20:33.99,32,30,1008,27781,24736,26130,24383,23784,30156,30210,30153,30263
7:20:33.99,32,31,1009,27781,24736,26130,24383,23784,30157,30210,30153,30263
7:20:33.99,32,30,1009,27781,24736,26130,24383,23784,30157,30210,30153,30263
7:20:33.99,33,30,1009,27781,24737,26130,24384,23784,30158,30210,30154,30263
7:20:33.99,32,30,1009,27781,24737,26130,24384,23784,30158,30210,30154,30263
7:20:33.99,32,30,1009,27781,24736,26131,24384,23784,30157,30211,30154,30263
7:20:33.99,31,29,1010,27781,24737,26131,24385,23784,30158,30211,30155,30263
7:20:33.100,31,29,1010,0,0,0,0,0,0,0,0,0
7:20:33.100,32,29,1009,27781,24736,26131,24384,23784,30157,30211,30154,30263
7:20:33.100,31,29,1009,27781,24736,26131,24385,23784,30157,30211,30154,30263
7:20:33.100,31,29,1009,27781,24735,26130,24384,23783,30156,30211,30154,30262
7:20:33.100,31,29,1009,27781,24736,26130,24385,23783,30157,30210,30154,30262
7:20:33.100,31,29,1009,27781,24736,26131,24385,23783,30157,30211,30154,30262
7:20:33.100,31,30,1009,27781,24736,26130,24384,23783,30157,30210,30154,30262
7:20:33.100,32,30,1009,27781,24736,26130,24384,23783,30157,30210,30154,30262
7:20:33.100,32,30,1009,27781,24737,26130,24384,23783,30158,30210,30154,30262
7:20:33.100,32,30,1009,27781,24736,26129,24384,23783,30157,30209,30154,30262
7:20:33.100,31,31,1008,27781,24736,26129,24385,23783,30157,30209,30155,30262
7:20:33.100,31,31,1009,27781,24736,26129,24384,23783,30157,30209,30154,30262
7:20:33.100,31,31,1009,27781,24736,26129,24384,23784,30157,30209,30154,30263
7:20:33.100,31,31,1009,27781,24736,26129,24385,23784,30157,30209,30154,30263
7:20:33.100,32,30,1009,27781,24737,26130,24384,23784,30158,30210,30154,30263
7:20:33.100,32,30,1009,27781,24736,26130,24384,23784,30157,30210,30154,30263
7:20:33.100,32,30,1009,27781,24736,26130,24384,23784,30157,30210,30154,30263
7:20:33.100,31,30,1009,27781,24736,26130,24385,23784,30157,30210,30154,30263
7:20:33.100,32,30,1009,27781,24736,26130,24384,23784,30157,30210,30154,30263
7:20:33.100,32,29,1009,27781,24736,26131,24384,23784,30157,30211,30154,30263
7:20:33.100,32,29,1009,27781,24736,26130,24384,23783,30157,30211,30153,30262
7:20:33.100,33,29,1009,27781,24736,26130,24383,23783,30157,30210,30153,30262
7:20:33.100,33,29,1009,27781,24737,26130,24384,23783,30158,30210,30153,30262
7:20:33.100,32,29,1008,27781,24736,26130,24384,23783,30157,30210,30153,30262
7:20:33.100,32,30,1009,27781,24736,26130,24384,23783,30157,30210,30154,30262
7:20:33.100,32,29,1008,27781,24736,26130,24383,23783,30157,30210,30153,30261
7:20:33.100,32,29,1008,27781,24735,26130,24383,23783,30156,30210,30153,30262
7:20:33.100,31,29,1009,27781,24736,26130,24384,23783,30157,30211,30154,30262
7:20:33.100,32,30,1008,27781,24735,26130,24383,23783,30156,30210,30153,30262
7:20:33.100,32,29,1009,27781,24736,26130,24383,23783,30157,30210,30153,30262
7:20:33.100,32,29,1008,27781,24736,26130,24384,23783,30157,30210,30153,30262
7:20:33.100,32,29,1008,27781,24736,26130,24384,23783,30157,30210,30154,30261
7:20:33.100,31,29,1008,27781,24735,26129,24384,23782,30156,30209,30153,30261
7:20:33.100,32,29,1008,27781,24736,26129,24383,23782,30157,30210,30153,30261
7:20:33.100,32,29,1008,27781,24736,26130,24384,23783,30157,30210,30154,30262
7:20:33.100,33,29,1008,27781,24736,26130,24383,23783,30157,30210,30153,30261
7:20:33.100,33,29,1008,27781,24736,26130,24383,23783,30157,30210,30153,30261
7:20:33.100,33,30,1008,27781,24736,26129,24382,23783,30157,30209,30152,30261
7:20:33.100,33,30,1008,27781,24736,26129,24383,23783,30157,30209,30152,30261
7:20:33.100,32,29,1008,27781,24736,26130,24383,23783,30157,30210,30153,30261
7:20:33.100,32,29,1008,27781,24736,26130,24383,23783,30156,30210,30153,30261
7:20:33.100,32,29,1008,27781,24736,26130,24383,23783,30157,30210,30153,30262
7:20:33.100,33,29,1008,27781,24736,26130,24383,23782,30157,30210,30153,30261
7:20:33.100,33,28,1008,27781,24736,26130,24383,23782,30157,30210,30153,30261
7:20:33.100,33,29,1008,27781,24736,26130,24383,23783,30157,30210,30153,30261
7:20:33.100,34,29,1008,27781,24737,26130,24383,23782,30158,30210,30152,30261
7:20:33.100,33,30,1008,27781,24737,26130,24383,23783,30157,30210,30153,30262
7:20:33.100,32,30,1008,27781,24736,26129,24383,23783,30156,30209,30153,30262
7:20:33.100,33,30,1008,27781,24736,26129,24383,23783,30156,30209,30152,30262
7:20:33.100,33,30,1008,27781,24736,26129,24383,23783,30157,30209,30153,30262
7:20:33.100,32,30,1008,27781,24736,26130,24384,23783,30157,30210,30153,30262
7:20:33.100,33,30,1009,27781,24737,26130,24384,23783,30157,30210,30153,30262
7:20:33.170,32,29,1009,27781,24736,26130,24384,23783,30157,30210,30154,30262
7:20:33.170,32,29,1009,27781,24736,26131,24384,23783,30157,30211,30154,30262
7:20:33.170,33,29,1009,27781,24736,26130,24383,23783,30157,30210,30153,30262
7:20:33.170,33,29,1009,27781,24737,26131,24384,23783,30157,30211,30153,30262
7:20:33.170,33,29,1009,27781,24737,26130,24383,23783,30157,30210,30153,30262
7:20:33.170,33,29,1008,27781,24736,26130,24383,23783,30157,30210,30153,30261
7:20:33.170,33,29,1008,27781,24736,26130,24383,23782,30157,30210,30153,30261
7:20:33.170,33,29,1008,27782,24737,26130,24383,23783,30157,30210,30153,30261
7:20:33.170,32,29,1008,27781,24736,26130,24383,23783,30157,30210,30153,30262
7:20:33.170,33,30,1008,27782,24736,26130,24383,23783,30157,30209,30153,30262
7:20:33.170,32,29,1008,27782,24736,26130,24384,23783,30157,30210,30153,30261
7:20:33.170,32,30,1008,27782,24736,26130,24383,23783,30156,30210,30153,30262
7:20:33.170,31,30,1008,27782,24735,26129,24384,23783,30156,30209,30153,30262
7:20:33.170,32,31,1008,27782,24736,26129,24384,23783,30157,30209,30153,30262
7:20:33.170,32,30,1009,27782,24736,26130,24384,23784,30157,30210,30154,30263
7:20:33.170,32,30,1009,27782,24736,26130,24384,23783,30157,30210,30153,30262
7:20:33.170,32,30,1008,27782,24736,26130,24384,23784,30156,30210,30153,30262
7:20:33.170,32,30,1009,27782,24736,26130,24384,23783,30157,30210,30154,30262
7:20:33.170,31,30,1008,27782,24735,26129,24384,23783,30156,30209,30153,30262
7:20:33.170,30,30,1008,27782,24735,26129,24384,23783,30155,30209,30154,30261
7:20:33.170,30,30,1008,27782,24735,26129,24384,23783,30156,30209,30154,30262
7:20:33.170,31,30,1008,27782,24735,26130,24384,23783,30156,30209,30154,30262
7:20:33.170,31,30,1008,27782,24735,26130,24384,23783,30156,30210,30154,30262
7:20:33.170,31,30,1008,27782,24735,26130,24384,23784,30156,30210,30154,30262
7:20:33.170,31,31,1008,27781,24735,26129,24384,23784,30156,30209,30153,30263
7:20:33.170,31,31,1009,27781,24735,26130,24384,23784,30156,30210,30153,30263
7:20:33.170,31,31,1008,27781,24736,26129,24384,23784,30156,30209,30154,30263
7:20:33.214,31,31,1008,27781,24735,26129,24384,23784,30156,30209,30153,30263
7:20:33.214,32,30,1008,27781,24736,26129,24383,23783,30156,30209,30153,30262
7:20:33.214,31,30,1008,27781,24735,26129,24384,23783,30156,30209,30153,30262
7:20:33.214,31,31,1008,27781,24735,26129,24384,23783,30156,30209,30154,30262
7:20:33.214,31,30,1008,27781,24735,26129,24384,23783,30156,30209,30154,30262
7:20:33.214,32,30,1008,27781,24736,26130,24384,23783,30156,30210,30153,30262
7:20:33.214,31,30,1008,27781,24735,26130,24384,23783,30156,30210,30153,30262
7:20:33.214,32,30,1008,27781,24736,26129,24383,23783,30156,30209,30153,30262
7:20:33.214,32,30,1008,27781,24736,26129,24383,23783,30156,30209,30153,30262
7:20:33.214,32,29,1008,27781,24736,26130,24384,23783,30157,30210,30153,30262
7:20:33.214,31,30,1008,27781,24736,26130,24384,23783,30156,30210,30153,30262
7:20:33.214,31,29,1008,27781,24736,26130,24384,23783,30156,30210,30154,30262
7:20:33.214,32,30,1008,27781,24736,26129,24384,23783,30157,30209,30154,30262
