TimeStamp,X,Y,Z,TEMP,S1,S2,S3,S4,cS1,cS2,cS3,cS4
6:59:16.805,-5,13,1087,27809,24826,26245,24507,23872,30220,30293,30254,30329
6:59:16.805,-6,13,1087,27809,24826,26245,24507,23872,30219,30293,30255,30329
6:59:16.805,-5,14,1087,27809,24827,26244,24507,23872,30220,30293,30254,30329
6:59:16.805,-5,13,1087,27809,24826,26244,24507,23872,30219,30293,30254,30329
6:59:16.805,-6,14,1087,27809,24826,26244,24507,23872,30219,30293,30255,30329
6:59:16.805,-6,13,1087,27809,24826,26244,24507,23872,30219,30293,30255,30329
6:59:16.805,-6,13,1087,27809,24826,26244,24507,23872,30219,30293,30255,30329
6:59:16.854,-6,14,1087,27809,24826,26244,24508,23872,30220,30293,30256,30329
6:59:16.854,-5,13,1087,27809,24827,26244,24507,23872,30220,30293,30255,30329
6:59:16.854,-5,13,1087,27809,24826,26244,24507,23872,30220,30293,30255,30329
6:59:16.854,-5,13,1087,27809,24826,26244,24506,23872,30219,30293,30254,30328
6:59:16.854,-4,13,1087,27809,24826,26244,24506,23872,30220,30293,30254,30329
6:59:16.854,-4,13,1087,27809,24827,26244,24506,23872,30220,30293,30254,30329
6:59:16.854,-4,13,1087,27809,24827,26245,24507,23873,30220,30294,30254,30329
6:59:16.854,-5,13,1088,27809,24827,26245,24507,23872,30221,30294,30255,30329
6:59:16.854,-5,13,1088,27809,24827,26245,24507,23873,30221,30294,30255,30330
6:59:16.854,-5,13,1088,27809,24827,26245,24507,23872,30220,30294,30255,30329
6:59:16.854,-4,12,1088,27809,24827,26245,24507,23872,30221,30294,30255,30329
6:59:16.854,-4,13,1088,27809,24828,26245,24507,23872,30221,30294,30255,30329
6:59:16.854,-4,12,1088,27809,24828,26245,24507,23872,30222,30294,30255,30329
6:59:16.854,-5,12,1088,27809,24827,26245,24507,23872,30220,30294,30255,30329
6:59:16.854,-4,11,1087,27809,24827,26245,24506,23871,30221,30294,30254,30328
6:59:16.900,-5,12,1087,27809,24826,26245,24506,23872,30219,30294,30254,30329
6:59:16.900,-5,12,1087,27809,24826,26245,24506,23872,30220,30294,30254,30329
6:59:16.900,-4,12,1087,27809,24826,26245,24506,23872,30220,30294,30254,30329
6:59:16.900,-3,13,1087,27809,24827,26244,24506,23872,30220,30293,30253,30329
6:59:16.901,-5,13,1087,27809,24827,26244,24507,23872,30220,30293,30255,30329
6:59:16.901,-6,14,1088,27809,24826,26245,24507,23873,30220,30294,30255,30330
6:59:16.901,-6,13,1087,27809,24826,26245,24507,23873,30219,30294,30255,30330
6:59:16.901,-6,13,1088,27809,24826,26245,24507,23872,30220,30294,30255,30330
6:59:16.901,-5,13,1087,27809,24826,26245,24506,23873,30219,30294,30254,30330
6:59:16.901,-5,13,1088,27809,24826,26245,24506,23873,30220,30295,30254,30330
6:59:16.901,-4,14,1088,27809,24827,26245,24506,23873,30220,30294,30254,30330
6:59:16.901,-5,14,1087,27809,24826,26244,24507,23873,30220,30294,30255,30330
6:59:16.901,-5,14,1088,27809,24827,26244,24507,23873,30220,30293,30255,30330
6:59:16.901,-5,15,1087,27809,24826,26244,24506,23873,30220,30293,30254,30330
6:59:16.901,-5,14,1087,27809,24827,26244,24506,23872,30220,30293,30254,30329
6:59:16.901,-5,14,1087,27809,24827,26243,24507,23872,30220,30292,30254,30329
6:59:16.951,-4,14,1087,27809,24827,26243,24506,23872,30221,30292,30254,30329
6:59:16.951,-5,14,1087,27809,24827,26243,24506,23872,30220,30292,30254,30329
6:59:16.951,-4,14,1087,27809,24827,26243,24506,23872,30220,30293,30254,30329
6:59:16.951,-5,14,1087,27809,24827,26243,24506,23872,30220,30292,30254,30329
6:59:16.951,-5,14,1087,27809,24827,26243,24507,23872,30220,30292,30255,30329
6:59:16.951,-5,14,1087,27809,24827,26243,24507,23872,30221,30292,30255,30329
6:59:16.951,-5,14,1088,27809,24827,26244,24507,23872,30221,30293,30255,30329
